Year,Name,Control,State,Region,Admission Rate,SAT Average,Average Cost of Attendance,Average Faculty Salary,Median Family Income,Undergrad Population,% Female,% White,% Black,% Hispanic,% Asian,% International Students,% Undergrad with Pell Grant,Completion Rate,% Undergrad 25 or Above,% First-Generation College Students,% Students whose Parents Have Postsecondary Education
2013-01-02,Champlain College,Private,Vermont,New England,0.7394,1093,42458,7117,64256.5,2791,0.3977,0.7037,0.0226,0.0344,0.0129,0.0036,0.2331,0.6606,,0.2635294118,0.7364705882
2013-01-02,Green Mountain College,Private,Vermont,New England,0.6745,1070,42646,6012,56812,622,0.5466,0.6576,0.0466,0.0241,0.0145,0.0386,0.3731,0.4167,,0.2148997135,0.7851002865
2013-01-02,Northern Vermont University,Public,Vermont,New England,0.9715,946,19488,6946,35918.5,1490,0.6349,0.853,0.0195,0.0309,0.0141,0,0.4881,0.332,,0.4565217391,0.5434782609
2013-01-02,Lyndon State College,Public,Vermont,New England,0.9779,923,18556,6361,52809,1374,0.46,0.8712,0.0218,0.0342,0.0102,0,0.4334,0.3101,,0.3725714286,0.6274285714
2013-01-02,Middlebury College,Private,Vermont,New England,0.1832,1390,57050,10389,72646,2487,0.5131,0.6807,0.0225,0.0684,0.0583,0.0917,0.0997,0.9377,,0.1417475728,0.8582524272
2013-01-02,Norwich University,Private,Vermont,New England,0.6475,1083,45293,7152,71096,2363,0.2332,0.609,0.0186,0.0258,0.0169,0.014,0.2672,0.5347,,0.2605752961,0.7394247039
2013-01-02,Saint Michael's College,Private,Vermont,New England,0.7798,1153,47370,8135,96182,1938,0.5397,0.8736,0.0222,0.0433,0.016,0.0248,0.1613,0.816,,0.1647058824,0.8352941176
2013-01-02,College of St Joseph,Private,Vermont,New England,0.8324,860,32425,4113,26009,152,0.5724,0.8158,0.1645,0.0066,0.0066,0,0.5105,0.575,,0.5,0.5
2013-01-02,Southern Vermont College,Private,Vermont,New England,0.7985,910,32054,5273,47976.5,553,0.6456,0.745,0.0886,0.0796,0.0217,0.0072,0.5038,0.3663,,0.4341085271,0.5658914729
2013-01-02,Vermont Technical College,Public,Vermont,New England,0.8433,951,22004,6175,37717.5,1475,0.44,0.9159,0.0163,0.0169,0.0142,0,0.3698,0.502,,0.4162487462,0.5837512538
2013-01-02,University of Vermont,Public,Vermont,New England,0.7665,1191,27315,9276,73888,10192,0.5577,0.8415,0.013,0.0407,0.0201,0.0182,0.2005,0.7582,,0.1433547696,0.8566452304
2013-01-02,Averett University,Private,Virginia,Southeast,0.5781,946,34273,6005,36890,886,0.4774,0.5892,0.2686,0.0271,0.0124,0.0914,0.4595,0.4,,0.4233654877,0.5766345123
2013-01-02,Bluefield College,Private,Virginia,Southeast,0.5321,915,31648,4575,39930,818,0.5355,0.6174,0.2249,0.0281,0.0024,0.0147,0.4692,0.3396,,0.476744186,0.523255814
2013-01-02,Bridgewater College,Private,Virginia,Southeast,0.5433,1031,39971,6097,70995,1749,0.5592,0.805,0.084,0.0326,0.0086,0.0069,0.2676,0.5674,,0.3348164627,0.6651835373
2013-01-02,College of William and Mary,Public,Virginia,Southeast,0.3217,1351,24974,9897,87924,6129,0.5464,0.5857,0.0736,0.0897,0.063,0.0403,0.1192,0.8986,,0.121085595,0.878914405
2013-01-02,Regent University,Private,Virginia,Southeast,0.8225,1070,27096,7181,31982.5,2281,0.6247,0.6203,0.2306,0.0693,0.0206,0.0066,0.5188,0.3636,,0.3894736842,0.6105263158
2013-01-02,Christopher Newport University,Public,Virginia,Southeast,0.6459,1136,23904,7334,87407,5036,0.5687,0.7699,0.0796,0.0469,0.0234,0.0024,0.1784,0.6741,,0.2427237781,0.7572762219
2013-01-02,Emory & Henry College,Private,Virginia,Southeast,0.7214,1011,39183,6061,53238.5,900,0.4722,0.8,0.1,0.0178,0.0044,0.0089,0.4324,0.4644,,0.3134020619,0.6865979381
2013-01-02,Eastern Mennonite University,Private,Virginia,Southeast,0.7011,1048,36928,5919,61074,1083,0.6519,0.7673,0.0665,0.0693,0.0157,0.0332,0.2733,0.5902,,0.3447712418,0.6552287582
2013-01-02,Ferrum College,Private,Virginia,Southeast,0.7603,894,37107,5465,39072.5,1507,0.4545,0.5136,0.3311,0.0411,0.0013,0.008,0.5919,0.3285,,0.4328888889,0.5671111111
2013-01-02,George Mason University,Public,Virginia,Southeast,0.6575,1152,20589,10180,45120,20067,0.5169,0.4638,0.0911,0.1086,0.1704,0.0399,0.2816,0.6594,,0.2771978022,0.7228021978
2013-01-02,Hampton University,Private,Virginia,Southeast,0.3644,1020,31001,7455,48320.5,3753,0.624,0.0264,0.9491,0.0075,0.0064,0.0091,0.3953,0.5902,,0.244874048,0.755125952
2013-01-02,Hollins University,Private,Virginia,Southeast,0.6597,1102,43778,7019,44799,607,1,0.7249,0.1054,0.0527,0.0214,0.0494,0.3899,0.5596,,0.3105802048,0.6894197952
2013-01-02,James Madison University,Public,Virginia,Southeast,0.6133,1145,21130,7645,91382,17874,0.5915,0.7937,0.0389,0.0414,0.0435,0.0164,0.1374,0.8008,,0.2008452775,0.7991547225
2013-01-02,Longwood University,Public,Virginia,Southeast,0.7761,1016,22973,6827,73910,4185,0.6619,0.8072,0.0722,0.0401,0.0098,0.006,0.2226,0.6122,,0.3090699018,0.6909300982
2013-01-02,University of Lynchburg,Private,Virginia,Southeast,0.6737,999,41085,6903,60857,2150,0.5907,0.7916,0.0986,0.034,0.0116,0.0107,0.2997,0.5707,,0.2967515364,0.7032484636
2013-01-02,Mary Baldwin University,Private,Virginia,Southeast,0.5396,961,37328,6517,31738,1422,0.9536,0.5633,0.2504,0.0513,0.0176,0.0246,0.5898,0.4942,,0.4094036697,0.5905963303
2013-01-02,University of Mary Washington,Public,Virginia,Southeast,0.7683,1129,21074,7438,80594,4378,0.6418,0.6348,0.063,0.0642,0.0473,0.0048,0.1564,0.7602,,0.2466708941,0.7533291059
2013-01-02,Marymount University,Private,Virginia,Southeast,0.8025,1007,35693,8128,43764,2434,0.7021,0.4195,0.1574,0.1495,0.0805,0.0965,0.2532,0.5014,,0.265391015,0.734608985
2013-01-02,Norfolk State University,Public,Virginia,Southeast,0.6729,870,18497,7349,26767,6312,0.6502,0.048,0.8463,0.0241,0.0054,0.0049,0.6653,0.3441,,0.393968254,0.606031746
2013-01-02,Old Dominion University,Public,Virginia,Southeast,0.7365,1007,19608,8572,41715,19303,0.5384,0.5368,0.2486,0.0608,0.0414,0.0129,0.3196,0.4905,,0.3530240752,0.6469759248
2013-01-02,Radford University,Public,Virginia,Southeast,0.7639,1002,19909,7555,64175.5,8575,0.5601,0.8141,0.0758,0.0398,0.0174,0.0058,0.2813,0.6012,,0.318735363,0.681264637
2013-01-02,Randolph-Macon College,Private,Virginia,Southeast,0.5396,1090,44698,7287,81298,1296,0.5239,0.7731,0.1242,0.0394,0.027,0.0154,0.2593,0.5628,,0.2426900585,0.7573099415
2013-01-02,Randolph College,Private,Virginia,Southeast,0.8318,1093,42762,7360,69940,607,0.6293,0.6573,0.0939,0.056,0.0231,0.1351,0.3345,0.5668,,0.2364217252,0.7635782748
2013-01-02,University of Richmond,Private,Virginia,Southeast,0.3031,1320,54460,10800,62262.5,3208,0.5542,0.5823,0.0907,0.0602,0.0599,0.0748,0.1909,0.8283,,0.1962719298,0.8037280702
2013-01-02,Roanoke College,Private,Virginia,Southeast,0.6935,1076,45617,6929,76888,2010,0.5811,0.8542,0.0453,0.0368,0.0139,0.0129,0.2538,0.6541,,0.2370600414,0.7629399586
2013-01-02,Shenandoah University,Private,Virginia,Southeast,0.7699,1022,40582,7182,65552.5,1902,0.561,0.6798,0.1283,0.0305,0.0389,0.0379,0.2052,0.3783,,0.2879841112,0.7120158888
2013-01-02,The University of Virginia's College at Wise,Public,Virginia,Southeast,0.829,946,18088,6469,34892,1618,0.5049,0.801,0.1125,0.0192,0.0093,0.0012,0.4146,0.4214,,0.426744186,0.573255814
2013-01-02,Virginia Polytechnic Institute and State University,Public,Virginia,Southeast,0.7038,1215,23869,9736,85003,23823,0.4144,0.7308,0.0346,0.0481,0.0839,0.0338,0.1759,0.8275,,0.1927710843,0.8072289157
2013-01-02,Virginia Commonwealth University,Public,Virginia,Southeast,0.6455,1102,23774,8142,50944,22203,0.5603,0.5219,0.1855,0.0709,0.1206,0.0287,0.288,0.5614,,0.2844591511,0.7155408489
2013-01-02,University of Virginia-Main Campus,Public,Virginia,Southeast,0.2955,1355,23986,11742,76593,14669,0.5475,0.6057,0.0661,0.0552,0.1207,0.0584,0.124,0.9343,,0.1719559585,0.8280440415
2013-01-02,Virginia Military Institute,Public,Virginia,Southeast,0.4614,1148,23305,7439,98569,1664,0.1004,0.8347,0.0487,0.0385,0.0511,0.0072,0.172,0.7132,,0.1555555556,0.8444444444
2013-01-02,Virginia State University,Public,Virginia,Southeast,0.8369,851,18945,7356,29633,5309,0.6035,0.02,0.8452,0.0149,0.0021,0,0.6707,0.4189,,0.4016445288,0.5983554712
2013-01-02,Virginia Wesleyan University,Private,Virginia,Southeast,0.8582,1002,39889,7411,49461,1385,0.6375,0.5892,0.2318,0.0664,0.0101,0.0065,0.3875,0.4798,,0.3244186047,0.6755813953
2013-01-02,Central Washington University,Public,Washington,Far West,0.8017,998,20021,6725,39801.5,10290,0.5077,0.6634,0.0278,0.1033,0.0403,0.0262,0.3598,0.5331,,0.4002875334,0.5997124666
2013-01-02,Cornish College of the Arts,Private,Washington,Far West,0.6178,,44259,6144,52789,788,0.6206,0.6675,0.0292,0.0774,0.0571,0.0279,0.4034,0.4898,,0.2250580046,0.7749419954
2013-01-02,Eastern Washington University,Public,Washington,Far West,0.7901,966,18836,6708,34302,11336,0.5523,0.6677,0.037,0.1138,0.0322,0.0266,0.3894,0.4646,,0.3626880642,0.6373119358
2013-01-02,The Evergreen State College,Public,Washington,Far West,0.9842,1101,20121,7155,20807,4121,0.5365,0.6724,0.048,0.0653,0.025,0.0058,0.4262,0.5373,,0.3189655172,0.6810344828
2013-01-02,Gonzaga University,Private,Washington,Far West,0.6155,1224,44705,8603,91206.5,4829,0.5417,0.7391,0.013,0.0789,0.0389,0.018,0.2023,0.8117,,0.1537997587,0.8462002413
2013-01-02,Northwest University,Private,Washington,Far West,0.6355,1058,32957,6038,44883,1251,0.6027,0.7442,0.0408,0.0759,0.0504,0.02,0.4088,0.4785,,0.3019093079,0.6980906921
2013-01-02,Pacific Lutheran University,Private,Washington,Far West,0.7361,1097,42585,7355,57924.5,3111,0.6175,0.7229,0.026,0.0653,0.054,0.0386,0.2833,0.6976,,0.2731376975,0.7268623025
2013-01-02,University of Puget Sound,Private,Washington,Far West,0.5374,1255,51877,9150,69998.5,2583,0.5718,0.7441,0.0159,0.0654,0.0705,0.0074,0.2198,0.7696,,0.1566502463,0.8433497537
2013-01-02,Saint Martin's University,Private,Washington,Far West,0.823,1041,39764,6235,45254,1403,0.5203,0.5645,0.0777,0.1176,0.0506,0.0613,0.3579,0.5433,,0.3726618705,0.6273381295
2013-01-02,Seattle Pacific University,Private,Washington,Far West,0.7949,1118,43195,8009,60852,3231,0.6667,0.6725,0.0396,0.0817,0.0966,0.013,0.3001,0.7203,,0.2266666667,0.7733333333
2013-01-02,Seattle University,Private,Washington,Far West,0.7147,1185,47140,8876,61477,4559,0.5894,0.4861,0.036,0.0891,0.1577,0.0987,0.2164,0.777,,0.1985539488,0.8014460512
2013-01-02,Walla Walla University,Private,Washington,Far West,0.7439,1081,33786,4370,60437.5,1653,0.4955,0.7356,0.0284,0.1204,0.0472,0.0194,0.3346,0.5139,,0.1836195509,0.8163804491
2013-01-02,Washington State University,Public,Washington,Far West,0.7601,1050,24939,8419,45210.5,22814,0.5032,0.6838,0.0305,0.0924,0.0488,0.0407,0.3335,0.673,,0.337725866,0.662274134
2013-01-02,University of Washington-Seattle Campus,Public,Washington,Far West,0.5844,1218,22753,9989,35044.5,27988,0.5181,0.4497,0.0273,0.0679,0.2526,0.1277,0.2528,0.8081,,0.3196391171,0.6803608829
2013-01-02,Western Washington University,Public,Washington,Far West,0.7965,1130,20538,7631,56899,13801,0.5507,0.7605,0.0175,0.0625,0.0633,0.009,0.2498,0.6709,,0.2670146945,0.7329853055
2013-01-02,Whitman College,Private,Washington,Far West,0.4863,1337,52856,8381,97899,1520,0.575,0.7204,0.0118,0.0638,0.0789,0.0263,0.1303,0.8747,,0.0953678474,0.9046321526
2013-01-02,Whitworth University,Private,Washington,Far West,0.5225,,43449,6602,62907,2320,0.5909,0.797,0.0134,0.0746,0.0289,0.0151,0.2287,0.7591,,0.216,0.784
2013-01-02,Alderson Broaddus University,Private,West Virginia,Southeast,0.4063,984,33441,4987,47848,812,0.4865,0.7635,0.1576,0.0222,0.0185,0.0234,0.4823,0.4357,,0.4181494662,0.5818505338
2013-01-02,Bluefield State College,Public,West Virginia,Southeast,0.3959,910,15225,5587,20505,1889,0.6353,0.8528,0.1027,0.0106,0.0016,0.0275,0.7346,0.2767,,0.5290753098,0.4709246902
2013-01-02,University of Charleston,Private,West Virginia,Southeast,0.56,1042,34866,6352,35306.5,1016,0.5945,0.6624,0.122,0.0256,0.0128,0.0925,0.3777,0.4172,,0.4681404421,0.5318595579
2013-01-02,Concord University,Public,West Virginia,Southeast,0.4906,948,16946,6033,30461,2582,0.572,0.8923,0.0562,0.0097,0.0066,0.0325,0.4772,0.3777,,0.4725111441,0.5274888559
2013-01-02,Davis & Elkins College,Private,West Virginia,Southeast,0.7918,947,30871,5395,34689.5,809,0.5525,0.6106,0.0309,0.0062,0.0037,0.1248,0.4592,0.4706,,0.5296703297,0.4703296703
2013-01-02,Fairmont State University,Public,West Virginia,Southeast,0.5487,965,15958,6543,33545,3996,0.5626,0.8781,0.0475,0.0175,0.0038,0.017,0.4944,0.3427,,0.4449472097,0.5550527903
2013-01-02,Glenville State College,Public,West Virginia,Southeast,0.8414,869,18823,4759,28992,1513,0.384,0.7363,0.2095,0.0205,0.0046,0,0.4313,0.3296,,0.5012690355,0.4987309645
2013-01-02,Marshall University,Public,West Virginia,Southeast,0.7321,1008,16229,6794,37568,9365,0.5556,0.8616,0.0635,0.0191,0.0082,0.0117,0.4336,0.4439,,0.4116805721,0.5883194279
2013-01-02,Shepherd University,Public,West Virginia,Southeast,0.8745,1008,16984,6552,46549,3852,0.582,0.818,0.0742,0.027,0.0174,0.0042,0.3351,0.4346,,0.4452954048,0.5547045952
2013-01-02,West Virginia State University,Public,West Virginia,Southeast,0.687,944,13122,5935,25104,2181,0.5516,0.6227,0.1307,0.0078,0.0087,0.0041,0.4859,0.2258,,0.5013525699,0.4986474301
2013-01-02,West Liberty University,Public,West Virginia,Southeast,0.6985,963,16828,6338,48617,2487,0.5762,0.9035,0.045,0.0117,0.0072,0.0153,0.428,0.4076,,0.4126394052,0.5873605948
2013-01-02,West Virginia University Institute of Technology,Public,West Virginia,Southeast,0.4589,987,14514,6634,58685,987,0.3698,0.8369,0.0557,0.0193,0.0152,0.0385,0.4073,0.2406,,0.3458020107,0.6541979893
2013-01-02,West Virginia Wesleyan College,Private,West Virginia,Southeast,0.7754,1003,37732,5488,54466.5,1304,0.536,0.786,0.115,0.0176,0.0031,0.0414,0.3559,0.5842,,0.3470254958,0.6529745042
2013-01-02,West Virginia University,Public,West Virginia,Southeast,0.8482,1072,16238,9331,58685,22292,0.451,0.8437,0.0427,0.032,0.0169,0.0322,0.2752,0.5667,,0.3458020107,0.6541979893
2013-01-02,Wheeling Jesuit University,Private,West Virginia,Southeast,0.6621,1062,36668,5524,65681,994,0.5473,0.7676,0.0423,0.0161,0.0181,0.0342,0.2465,0.6092,,0.3195364238,0.6804635762
2013-01-02,Alverno College,Private,Wisconsin,Great Lakes,0.8196,910,29735,5182,30563,1911,0.999,0.5552,0.1816,0.1669,0.0476,0.0052,0.6199,0.3882,,0.501146789,0.498853211
2013-01-02,Beloit College,Private,Wisconsin,Great Lakes,0.6707,1231,46129,7004,78496,1255,0.5936,0.71,0.0327,0.0797,0.0167,0.0972,0.2036,0.7839,,0.1644144144,0.8355855856
2013-01-02,Cardinal Stritch University,Private,Wisconsin,Great Lakes,0.4211,1010,35584,5608,33636.5,2780,0.6507,0.5986,0.2442,0.0691,0.0209,0.0187,0.4286,0.3796,,0.469126506,0.530873494
2013-01-02,Carroll University,Private,Wisconsin,Great Lakes,0.7821,1090,36070,6637,74540.5,3148,0.649,0.878,0.0111,0.054,0.0168,0.0098,0.2795,0.5926,,0.3296774194,0.6703225806
2013-01-02,Carthage College,Private,Wisconsin,Great Lakes,0.701,1126,42762,7476,75831,2885,0.5359,0.739,0.0464,0.043,0.0142,0,0.2949,0.6018,,0.265480427,0.734519573
2013-01-02,Concordia University-Wisconsin,Private,Wisconsin,Great Lakes,0.702,1049,35129,8025,46479.5,4383,0.6534,0.6669,0.1821,0.0237,0.0153,0.0135,0.3557,0.5908,,0.3627787307,0.6372212693
2013-01-02,Edgewood College,Private,Wisconsin,Great Lakes,0.7323,1033,34456,5561,52147,1932,0.7003,0.8131,0.0326,0.0543,0.0217,0.0311,0.386,0.529,,0.2888229476,0.7111770524
2013-01-02,Lakeland University,Private,Wisconsin,Great Lakes,0.6046,1006,31224,6300,38177,2458,0.5631,0.8161,0.0594,0.0456,0.022,0.033,0.3443,0.4587,,0.467281106,0.532718894
2013-01-02,Lawrence University,Private,Wisconsin,Great Lakes,0.7618,,48671,7262,73802,1471,0.5316,0.7668,0.034,0.0421,0.032,0.0775,0.2213,0.7285,,0.1832669323,0.8167330677
2013-01-02,Marquette University,Private,Wisconsin,Great Lakes,0.5521,1199,44953,9160,93272.5,8118,0.5216,0.756,0.0501,0.0871,0.0453,0.0294,0.1791,0.8013,,0.195234435,0.804765565
2013-01-02,Milwaukee Institute of Art & Design,Private,Wisconsin,Great Lakes,0.6994,,40476,5768,55458,667,0.6447,0.7511,0.045,0.093,0.0315,0.0105,0.4056,0.5461,,0.2535612536,0.7464387464
2013-01-02,Milwaukee School of Engineering,Private,Wisconsin,Great Lakes,0.5695,1203,44227,8175,64930,2372,0.2163,0.7757,0.0236,0.0396,0.0304,0.0599,0.2857,0.5582,,0.273100616,0.726899384
2013-01-02,Mount Mary University,Private,Wisconsin,Great Lakes,0.4881,930,31314,5625,32352,916,0.9913,0.5218,0.2434,0.1332,0.0557,0.0076,0.4764,0.3511,,0.4162895928,0.5837104072
2013-01-02,Northland College,Private,Wisconsin,Great Lakes,0.6628,1104,36841,5556,50683,575,0.5426,0.7843,0.0087,0.047,0.007,0.0191,0.4101,0.5414,,0.2837837838,0.7162162162
2013-01-02,Ripon College,Private,Wisconsin,Great Lakes,0.7753,1109,39409,5667,60997,904,0.5265,0.8485,0.0221,0.0498,0.0122,0.0288,0.3527,0.7197,,0.3160762943,0.6839237057
2013-01-02,Saint Norbert College,Private,Wisconsin,Great Lakes,0.8012,1125,38772,6609,79108,2208,0.5861,0.8986,0.0082,0.0208,0.0086,0.0385,0.2245,0.7459,,0.2625754527,0.7374245473
2013-01-02,Silver Lake College of the Holy Family,Private,Wisconsin,Great Lakes,0.5304,865,32045,4563,39213.5,321,0.7321,0.7664,0.0997,0.028,0.0125,0.028,0.3319,0.4194,,0.4879227053,0.5120772947
2013-01-02,University of Wisconsin Colleges,Public,Wisconsin,Great Lakes,0.9897,970,12658,5481,38830.5,12042,0.5292,0.8598,0.0197,0.0487,0.0397,0.0024,0.3327,,,0.4315603731,0.5684396269
2013-01-02,Viterbo University,Private,Wisconsin,Great Lakes,0.6918,1070,31832,6080,59684,2074,0.7343,0.9108,0.0236,0.0178,0.0227,0.0087,0.3862,0.5227,,0.3590208522,0.6409791478
2013-01-02,University of Wisconsin-Whitewater,Public,Wisconsin,Great Lakes,0.8155,1050,15699,6836,65651.5,10441,0.5009,0.8637,0.0483,0.0397,0.016,0.0071,0.2923,0.5826,,0.328290469,0.671709531
2013-01-02,University of Wisconsin-Eau Claire,Public,Wisconsin,Great Lakes,0.7673,1110,17332,6727,69949,10367,0.5851,0.8986,0.0074,0.0175,0.032,0.0207,0.2664,0.655,,0.2555918573,0.7444081427
2013-01-02,University of Wisconsin-Green Bay,Public,Wisconsin,Great Lakes,0.8562,1070,15659,6254,50610,6096,0.6503,0.8766,0.0097,0.032,0.0307,0.0141,0.3325,0.5054,,0.399864682,0.600135318
2013-01-02,University of Wisconsin-La Crosse,Public,Wisconsin,Great Lakes,0.7647,1145,17359,6537,76384.5,9155,0.5775,0.8907,0.0073,0.0258,0.027,0.0228,0.2251,0.6979,,0.2424904424,0.7575095576
2013-01-02,Wisconsin Lutheran College,Private,Wisconsin,Great Lakes,0.6768,1095,32983,5429,63038,1009,0.5421,0.8385,0.0575,0.0396,0.0129,0.0238,0.3173,0.5808,,0.2881646655,0.7118353345
2013-01-02,University of Wisconsin-Oshkosh,Public,Wisconsin,Great Lakes,0.8368,1030,16823,6685,60723,10789,0.5691,0.8816,0.0217,0.0277,0.038,0.0078,0.2818,0.5006,,0.3661584075,0.6338415925
2013-01-02,University of Wisconsin-Parkside,Public,Wisconsin,Great Lakes,0.7859,970,17406,6305,41843,4315,0.5129,0.7027,0.1031,0.1075,0.0253,0.0155,0.4297,0.2973,,0.4346770277,0.5653229723
2013-01-02,Herzing University-Madison,Private,Wisconsin,Great Lakes,0.8875,,21594,5196,16864,2508,0.7452,0.4872,0.2548,0.0419,0.0159,0,0.6971,0.3626,,0.520056899,0.479943101
2013-01-02,University of Wisconsin-Stout,Public,Wisconsin,Great Lakes,0.8838,1030,17758,6346,63455,8109,0.4771,0.8944,0.0105,0.0183,0.03,0.017,0.3001,0.5249,,0.324448266,0.675551734
2013-01-02,University of Wisconsin-Superior,Public,Wisconsin,Great Lakes,0.8937,1030,17276,6265,40998.5,2465,0.5708,0.8418,0.0174,0.017,0.011,0.0604,0.4256,0.3515,,0.3172720534,0.6827279466
2013-01-02,University of Wisconsin-Madison,Public,Wisconsin,Great Lakes,0.6862,1269,22394,10333,82117.5,29127,0.5163,0.7758,0.021,0.0444,0.0546,0.0684,0.1629,0.818,,0.1805448471,0.8194551529
2013-01-02,University of Wisconsin-Milwaukee,Public,Wisconsin,Great Lakes,0.8785,1010,20815,7863,48177,22705,0.5041,0.734,0.0839,0.0688,0.0579,0.0207,0.3503,0.4252,,0.3516154767,0.6483845233
2013-01-02,University of Wisconsin-Platteville,Public,Wisconsin,Great Lakes,0.9691,1050,16175,6153,65090,7724,0.3492,0.9224,0.0179,0.0212,0.0101,0.0091,0.3236,0.5213,,0.3501342082,0.6498657918
2013-01-02,University of Wisconsin-River Falls,Public,Wisconsin,Great Lakes,0.9086,1030,16422,6956,62194,5874,0.6011,0.907,0.0131,0.0182,0.0255,0.0109,0.3336,0.5415,,0.2706994329,0.7293005671
2013-01-02,University of Wisconsin-Stevens Point,Public,Wisconsin,Great Lakes,0.756,1070,16039,6239,61507,9164,0.5206,0.8963,0.0123,0.0241,0.0213,0.0176,0.3271,0.597,,0.3336648434,0.6663351566
2013-01-02,University of Wyoming,Public,Wyoming,Rocky Mountains,0.9601,1122,17174,8700,46582,10029,0.5228,0.8124,0.013,0.0549,0.0107,0.0355,0.2407,0.5444,,0.297334814,0.702665186
2013-01-02,Universidad Adventista de las Antillas,Private,Puerto Rico,Outlying Areas,0.8704,,13080,3091,14425,1205,0.5876,0.0066,0.0174,0.9494,0.0017,0.0249,0.8303,0.3082,,0.4133697135,0.5866302865
2013-01-02,Universidad Central de Bayamon,Private,Puerto Rico,Outlying Areas,0.6319,,11406,2664,9600,1980,0.6818,0,0.0061,0.9939,0,0,0.8871,0.1946,,0.3933415536,0.6066584464
2013-01-02,Pontifical Catholic University of Puerto Rico-Arecibo,Private,Puerto Rico,Outlying Areas,0.3256,,9314,3787,12576,605,0.638,0.0066,0,0.843,0,0,0.8817,0.2069,,0.3208812261,0.6791187739
2013-01-02,Pontifical Catholic University of Puerto Rico-Ponce,Private,Puerto Rico,Outlying Areas,0.6486,,11012,3925,12576,6073,0.5847,0.0012,0,0.9863,0,0.0044,0.8828,0.3292,,0.3208812261,0.6791187739
2013-01-02,Colegio Universitario de San Juan,Public,Puerto Rico,Outlying Areas,0.8323,,7726,3151,7860,1565,0.5508,0,0,1,0,0,0.8899,0.3421,,0.4324618736,0.5675381264
2013-01-02,Escuela de Artes Plasticas y Diseno de Puerto Rico,Public,Puerto Rico,Outlying Areas,0.5846,,9779,3508,20158,489,0.5808,0.002,0,0.998,0,0,0.7571,0.2727,,0.1308900524,0.8691099476
2013-01-02,Inter American University of Puerto Rico-San German,Private,Puerto Rico,Outlying Areas,0.8413,,10722,4706,10855,4494,0.5305,0.0002,0.0002,0.9993,0,0,0.8433,0.3991,,0.3882936613,0.6117063387
2013-01-02,Inter American University of Puerto Rico-Aguadilla,Private,Puerto Rico,Outlying Areas,0.7917,,11243,4413,10855,4267,0.5332,0.0009,0,0.9988,0.0002,0,0.9049,0.2484,,0.3882936613,0.6117063387
2013-01-02,Inter American University of Puerto Rico-Arecibo,Private,Puerto Rico,Outlying Areas,0.3978,,12395,4468,10855,4481,0.6039,0.0004,0,0.9991,0.0002,0,0.9291,0.265,,0.3882936613,0.6117063387
2013-01-02,Inter American University of Puerto Rico-Barranquitas,Private,Puerto Rico,Outlying Areas,0.8215,,12258,4078,10855,2088,0.6245,0,0,0.9981,0,0,0.9651,0.3586,,0.3882936613,0.6117063387
2013-01-02,Inter American University of Puerto Rico-Metro,Private,Puerto Rico,Outlying Areas,0.4855,,13519,4995,10855,7403,0.5526,0.0034,0.0047,0.9905,0.0012,0,0.7517,0.2801,,0.3882936613,0.6117063387
2013-01-02,Inter American University of Puerto Rico-Ponce,Private,Puerto Rico,Outlying Areas,0.4269,,10595,4336,10855,5512,0.5933,0,0.0004,0.9982,0.0002,0,0.9078,0.3144,,0.3882936613,0.6117063387
2013-01-02,Inter American University of Puerto Rico-Fajardo,Private,Puerto Rico,Outlying Areas,0.6804,,10536,4259,10855,2151,0.6067,0.0009,0,0.9991,0,0,0.9297,0.2643,,0.3882936613,0.6117063387
2013-01-02,Inter American University of Puerto Rico-Guayama,Private,Puerto Rico,Outlying Areas,0.7645,,12208,4261,10855,2113,0.655,0,0,1,0,0,0.9386,0.3042,,0.3882936613,0.6117063387
2013-01-02,Inter American University of Puerto Rico-Bayamon,Private,Puerto Rico,Outlying Areas,0.3981,,11014,4377,10855,4784,0.4494,0.0006,0.0004,0.999,0,0,0.8635,0.25,,0.3882936613,0.6117063387
2013-01-02,National University College,Private,Puerto Rico,Outlying Areas,0.6632,,13286,2614,6334,3637,0.6874,0,0,1,0,0,0.9202,0.1874,,0.4846567968,0.5153432032
2013-01-02,National University College-Arecibo,Private,Puerto Rico,Outlying Areas,0.8174,,13106,2471,6334,1656,0.6178,0,0,1,0,0,0.9406,0.1769,,0.4846567968,0.5153432032
2013-01-02,University of Puerto Rico-Aguadilla,Public,Puerto Rico,Outlying Areas,0.9489,1048,6635,5149,15527,2837,0.5996,0.007,0.0014,0.927,0.0004,0,0.844,0.3712,,0.3000660939,0.6999339061
2013-01-02,University of Puerto Rico-Arecibo,Public,Puerto Rico,Outlying Areas,0.9497,602,11371,5942,17215,3693,0.6093,0,0,1,0,0,0.8574,0.4491,,0.2604042806,0.7395957194
2013-01-02,University of Puerto Rico-Bayamon,Public,Puerto Rico,Outlying Areas,0.2966,,8539,5507,19809,5062,0.5117,0,0,1,0,0,0.7104,0.3806,,0.1761152416,0.8238847584
2013-01-02,University of Puerto Rico-Carolina,Public,Puerto Rico,Outlying Areas,0.8559,1026,12117,5547,19116.5,3682,0.6002,0.0076,0.0035,0.9025,0,0,0.7439,0.3782,,0.1963157895,0.8036842105
