size,startDate,ego,id
404,12/19/00,NYK Line,654633
405,12/21/00,NYK Line,654633
406,12/26/00,NYK Line,654633
407,12/26/00,NYK Line,654633
408,12/26/00,NYK Line,654633
409,12/26/00,NYK Line,654633
410,12/26/00,NYK Line,654633
411,12/26/00,NYK Line,654633
412,12/26/00,NYK Line,654633
413,12/27/00,NYK Line,654633
414,12/27/00,NYK Line,654633
415,12/27/00,NYK Line,654633
416,12/27/00,NYK Line,654633
417,01/09/01,NYK Line,654633
418,01/09/01,NYK Line,654633
419,01/11/01,NYK Line,654633
420,01/11/01,NYK Line,654633
421,01/11/01,NYK Line,654633
422,01/11/01,NYK Line,654633
423,01/11/01,NYK Line,654633
424,01/11/01,NYK Line,654633
425,01/11/01,NYK Line,654633
426,01/15/01,NYK Line,654633
427,01/15/01,NYK Line,654633
428,01/18/01,NYK Line,654633
429,01/18/01,NYK Line,654633
430,01/18/01,NYK Line,654633
431,01/18/01,NYK Line,654633
432,01/18/01,NYK Line,654633
433,01/18/01,NYK Line,654633
434,01/18/01,NYK Line,654633
435,01/30/01,NYK Line,654633
436,01/30/01,NYK Line,654633
437,01/30/01,NYK Line,654633
438,01/30/01,NYK Line,654633
439,02/01/01,NYK Line,654633
440,02/01/01,NYK Line,654633
441,02/05/01,NYK Line,654633
442,02/16/01,NYK Line,654633
443,02/20/01,NYK Line,654633
444,02/28/01,NYK Line,654633
445,02/28/01,NYK Line,654633
446,03/29/01,NYK Line,654633
447,04/03/01,NYK Line,654633
448,04/05/01,NYK Line,654633
449,04/05/01,NYK Line,654633
450,04/05/01,NYK Line,654633
451,04/11/01,NYK Line,654633
452,04/11/01,NYK Line,654633
453,04/11/01,NYK Line,654633
454,04/11/01,NYK Line,654633
455,04/11/01,NYK Line,654633
456,04/20/01,NYK Line,654633
457,04/23/01,NYK Line,654633
458,04/25/01,NYK Line,654633
459,04/25/01,NYK Line,654633
460,04/25/01,NYK Line,654633
461,04/25/01,NYK Line,654633
462,04/25/01,NYK Line,654633
463,04/25/01,NYK Line,654633
464,04/25/01,NYK Line,654633
465,04/25/01,NYK Line,654633
466,04/25/01,NYK Line,654633
467,04/25/01,NYK Line,654633
468,04/25/01,NYK Line,654633
469,04/25/01,NYK Line,654633
470,04/25/01,NYK Line,654633
471,04/30/01,NYK Line,654633
472,05/07/01,NYK Line,654633
473,05/07/01,NYK Line,654633
474,05/07/01,NYK Line,654633
475,05/07/01,NYK Line,654633
476,05/07/01,NYK Line,654633
477,05/07/01,NYK Line,654633
478,05/07/01,NYK Line,654633
479,05/15/01,NYK Line,654633
480,05/15/01,NYK Line,654633
481,05/15/01,NYK Line,654633
482,05/15/01,NYK Line,654633
483,05/15/01,NYK Line,654633
484,05/15/01,NYK Line,654633
485,05/15/01,NYK Line,654633
486,05/16/01,NYK Line,654633
487,05/18/01,NYK Line,654633
488,06/15/01,NYK Line,654633
489,06/15/01,NYK Line,654633
490,06/15/01,NYK Line,654633
491,06/21/01,NYK Line,654633
492,06/22/01,NYK Line,654633
493,06/22/01,NYK Line,654633
494,06/22/01,NYK Line,654633
495,07/05/01,NYK Line,654633
496,07/05/01,NYK Line,654633
497,07/05/01,NYK Line,654633
498,07/25/01,NYK Line,654633
499,07/25/01,NYK Line,654633
500,07/25/01,NYK Line,654633
501,07/25/01,NYK Line,654633
502,07/25/01,NYK Line,654633
503,07/25/01,NYK Line,654633
504,08/06/01,NYK Line,654633
505,08/06/01,NYK Line,654633
506,08/06/01,NYK Line,654633
507,09/18/01,NYK Line,654633
508,09/18/01,NYK Line,654633
509,09/28/01,NYK Line,654633
510,09/28/01,NYK Line,654633
511,10/01/01,NYK Line,654633
512,10/03/01,NYK Line,654633
513,10/03/01,NYK Line,654633
514,10/03/01,NYK Line,654633
515,10/03/01,NYK Line,654633
516,10/03/01,NYK Line,654633
517,10/10/01,NYK Line,654633
518,10/10/01,NYK Line,654633
519,10/16/01,NYK Line,654633
520,10/16/01,NYK Line,654633
521,10/18/01,NYK Line,654633
522,11/22/01,NYK Line,654633
523,11/22/01,NYK Line,654633
524,11/28/01,NYK Line,654633
525,12/06/01,NYK Line,654633
526,12/06/01,NYK Line,654633
527,12/06/01,NYK Line,654633
528,12/06/01,NYK Line,654633
529,12/06/01,NYK Line,654633
530,01/16/02,NYK Line,654633
531,01/16/02,NYK Line,654633
532,01/16/02,NYK Line,654633
533,01/16/02,NYK Line,654633
534,01/16/02,NYK Line,654633
535,01/16/02,NYK Line,654633
536,01/16/02,NYK Line,654633
537,01/16/02,NYK Line,654633
538,01/16/02,NYK Line,654633
539,01/16/02,NYK Line,654633
540,01/25/02,NYK Line,654633
541,02/12/02,NYK Line,654633
542,02/15/02,NYK Line,654633
543,03/01/02,NYK Line,654633
544,03/13/02,NYK Line,654633
545,03/13/02,NYK Line,654633
546,03/13/02,NYK Line,654633
547,03/14/02,NYK Line,654633
548,03/14/02,NYK Line,654633
549,03/19/02,NYK Line,654633
550,03/19/02,NYK Line,654633
551,03/19/02,NYK Line,654633
552,03/19/02,NYK Line,654633
553,03/26/02,NYK Line,654633
554,03/26/02,NYK Line,654633
555,04/01/02,NYK Line,654633
556,04/01/02,NYK Line,654633
557,04/11/02,NYK Line,654633
558,04/23/02,NYK Line,654633
559,05/28/02,NYK Line,654633
560,05/31/02,NYK Line,654633
561,05/31/02,NYK Line,654633
562,06/20/02,NYK Line,654633
563,07/01/02,NYK Line,654633
564,07/11/02,NYK Line,654633
565,07/11/02,NYK Line,654633
566,07/11/02,NYK Line,654633
567,07/11/02,NYK Line,654633
568,07/11/02,NYK Line,654633
569,07/11/02,NYK Line,654633
570,07/11/02,NYK Line,654633
571,07/11/02,NYK Line,654633
572,07/11/02,NYK Line,654633
573,07/11/02,NYK Line,654633
574,07/11/02,NYK Line,654633
575,07/24/02,NYK Line,654633
576,07/24/02,NYK Line,654633
577,07/24/02,NYK Line,654633
578,07/24/02,NYK Line,654633
579,07/24/02,NYK Line,654633
580,07/24/02,NYK Line,654633
581,07/24/02,NYK Line,654633
582,08/08/02,NYK Line,654633
583,08/22/02,NYK Line,654633
584,08/26/02,NYK Line,654633
585,08/26/02,NYK Line,654633
586,08/26/02,NYK Line,654633
587,08/26/02,NYK Line,654633
588,09/20/02,NYK Line,654633
589,09/29/02,NYK Line,654633
590,09/29/02,NYK Line,654633
591,09/29/02,NYK Line,654633
592,10/01/02,NYK Line,654633
593,10/03/02,NYK Line,654633
594,10/04/02,NYK Line,654633
595,10/04/02,NYK Line,654633
596,10/04/02,NYK Line,654633
597,10/08/02,NYK Line,654633
598,10/31/02,NYK Line,654633
599,11/12/02,NYK Line,654633
600,11/12/02,NYK Line,654633
601,11/12/02,NYK Line,654633
602,11/12/02,NYK Line,654633
603,11/12/02,NYK Line,654633
604,11/12/02,NYK Line,654633
605,01/07/03,NYK Line,654633
606,01/23/03,NYK Line,654633
607,02/12/03,NYK Line,654633
608,04/01/03,NYK Line,654633
609,04/03/03,NYK Line,654633
610,04/28/03,NYK Line,654633
611,05/08/03,NYK Line,654633
612,05/26/03,NYK Line,654633
613,06/03/03,NYK Line,654633
614,06/11/03,NYK Line,654633
615,06/12/03,NYK Line,654633
616,06/30/03,NYK Line,654633
617,07/15/03,NYK Line,654633
618,08/20/03,NYK Line,654633
619,08/20/03,NYK Line,654633
620,09/25/03,NYK Line,654633
621,10/06/03,NYK Line,654633
622,12/25/03,NYK Line,654633
623,01/26/04,NYK Line,654633
624,02/14/04,NYK Line,654633
625,03/18/04,NYK Line,654633
626,03/23/04,NYK Line,654633
627,03/24/04,NYK Line,654633
628,06/01/04,NYK Line,654633
629,06/01/04,NYK Line,654633
630,06/28/04,NYK Line,654633
631,07/29/04,NYK Line,654633
632,09/22/04,NYK Line,654633
633,09/22/04,NYK Line,654633
634,12/06/04,NYK Line,654633
635,01/04/05,NYK Line,654633
636,03/01/05,NYK Line,654633
637,03/15/05,NYK Line,654633
638,03/21/05,NYK Line,654633
639,04/21/05,NYK Line,654633
640,06/15/05,NYK Line,654633
641,06/21/05,NYK Line,654633
642,07/07/05,NYK Line,654633
643,08/04/05,NYK Line,654633
644,09/02/05,NYK Line,654633
645,01/13/06,NYK Line,654633
646,01/17/06,NYK Line,654633
647,01/19/06,NYK Line,654633
648,02/13/06,NYK Line,654633
649,03/01/06,NYK Line,654633
650,03/09/06,NYK Line,654633
651,04/20/06,NYK Line,654633
652,04/26/06,NYK Line,654633
653,05/10/06,NYK Line,654633
654,06/06/06,NYK Line,654633
655,07/21/06,NYK Line,654633
656,07/21/06,NYK Line,654633
657,08/02/06,NYK Line,654633
658,08/02/06,NYK Line,654633
659,09/15/06,NYK Line,654633
660,10/23/06,NYK Line,654633
661,02/08/07,NYK Line,654633
662,02/08/07,NYK Line,654633
663,02/08/07,NYK Line,654633
664,02/08/07,NYK Line,654633
665,02/08/07,NYK Line,654633
666,03/08/07,NYK Line,654633
667,03/08/07,NYK Line,654633
668,05/08/07,NYK Line,654633
669,05/08/07,NYK Line,654633
670,06/12/07,NYK Line,654633
671,07/24/07,NYK Line,654633
672,07/24/07,NYK Line,654633
673,08/06/07,NYK Line,654633
674,08/06/07,NYK Line,654633
675,09/19/07,NYK Line,654633
676,10/22/07,NYK Line,654633
677,11/27/07,NYK Line,654633
678,12/04/07,NYK Line,654633
679,12/11/07,NYK Line,654633
680,12/27/07,NYK Line,654633
681,12/27/07,NYK Line,654633
682,04/14/08,NYK Line,654633
683,04/22/08,NYK Line,654633
684,05/14/08,NYK Line,654633
685,05/21/08,NYK Line,654633
686,06/05/08,NYK Line,654633
687,06/28/08,NYK Line,654633
688,09/09/08,NYK Line,654633
689,09/19/08,NYK Line,654633
690,09/19/08,NYK Line,654633
691,09/19/08,NYK Line,654633
692,09/19/08,NYK Line,654633
693,09/19/08,NYK Line,654633
694,09/24/08,NYK Line,654633
695,10/02/08,NYK Line,654633
696,01/14/09,NYK Line,654633
697,02/17/09,NYK Line,654633
698,02/17/09,NYK Line,654633
699,02/17/09,NYK Line,654633
700,03/03/09,NYK Line,654633
701,08/26/09,NYK Line,654633
702,08/26/09,NYK Line,654633
703,09/07/09,NYK Line,654633
704,09/07/09,NYK Line,654633
705,09/07/09,NYK Line,654633
706,09/07/09,NYK Line,654633
707,09/07/09,NYK Line,654633
708,09/28/09,NYK Line,654633
709,09/28/09,NYK Line,654633
710,09/28/09,NYK Line,654633
711,10/12/09,NYK Line,654633
712,10/12/09,NYK Line,654633
713,10/12/09,NYK Line,654633
714,10/27/09,NYK Line,654633
715,10/27/09,NYK Line,654633
716,10/27/09,NYK Line,654633
717,11/10/09,NYK Line,654633
718,01/28/10,NYK Line,654633
719,05/18/10,NYK Line,654633
720,07/12/10,NYK Line,654633
721,07/12/10,NYK Line,654633
722,07/12/10,NYK Line,654633
723,07/12/10,NYK Line,654633
724,07/12/10,NYK Line,654633
725,07/28/10,NYK Line,654633
726,08/13/10,NYK Line,654633
727,08/13/10,NYK Line,654633
728,08/13/10,NYK Line,654633
729,08/13/10,NYK Line,654633
730,08/13/10,NYK Line,654633
731,08/13/10,NYK Line,654633
732,08/13/10,NYK Line,654633
733,08/13/10,NYK Line,654633
734,08/13/10,NYK Line,654633
735,08/13/10,NYK Line,654633
736,08/13/10,NYK Line,654633
737,09/22/10,NYK Line,654633
738,12/20/10,NYK Line,654633
739,04/21/11,NYK Line,654633
740,04/22/11,NYK Line,654633
741,05/09/11,NYK Line,654633
742,05/09/11,NYK Line,654633
743,05/09/11,NYK Line,654633
744,05/09/11,NYK Line,654633
745,06/16/11,NYK Line,654633
746,06/16/11,NYK Line,654633
747,09/06/11,NYK Line,654633
748,09/06/11,NYK Line,654633
749,09/13/11,NYK Line,654633
750,09/13/11,NYK Line,654633
751,09/13/11,NYK Line,654633
752,09/13/11,NYK Line,654633
753,10/04/11,NYK Line,654633
754,10/04/11,NYK Line,654633
755,10/04/11,NYK Line,654633
756,11/17/11,NYK Line,654633
757,11/22/11,NYK Line,654633
758,11/22/11,NYK Line,654633
759,11/22/11,NYK Line,654633
760,11/29/11,NYK Line,654633
761,11/29/11,NYK Line,654633
762,02/08/12,NYK Line,654633
763,02/22/12,NYK Line,654633
764,03/29/12,NYK Line,654633
765,04/09/12,NYK Line,654633
766,04/09/12,NYK Line,654633
767,04/19/12,NYK Line,654633
768,05/18/12,NYK Line,654633
769,05/18/12,NYK Line,654633
770,05/18/12,NYK Line,654633
771,07/31/12,NYK Line,654633
772,07/31/12,NYK Line,654633
773,07/31/12,NYK Line,654633
774,08/06/12,NYK Line,654633
775,08/06/12,NYK Line,654633
776,08/13/12,NYK Line,654633
777,11/07/12,NYK Line,654633
778,11/07/12,NYK Line,654633
779,11/15/12,NYK Line,654633
780,11/20/12,NYK Line,654633
781,12/03/12,NYK Line,654633
782,12/26/12,NYK Line,654633
783,12/26/12,NYK Line,654633
784,12/26/12,NYK Line,654633
1,01/09/00,Yahoo! Inc,984332
2,01/14/00,Yahoo! Inc,984332
3,01/27/00,Yahoo! Inc,984332
4,02/03/00,Yahoo! Inc,984332
5,02/22/00,Yahoo! Inc,984332
6,02/23/00,Yahoo! Inc,984332
7,02/23/00,Yahoo! Inc,984332
8,02/24/00,Yahoo! Inc,984332
9,02/25/00,Yahoo! Inc,984332
10,02/25/00,Yahoo! Inc,984332
11,02/25/00,Yahoo! Inc,984332
12,02/25/00,Yahoo! Inc,984332
13,02/25/00,Yahoo! Inc,984332
14,02/25/00,Yahoo! Inc,984332
15,02/25/00,Yahoo! Inc,984332
16,02/28/00,Yahoo! Inc,984332
17,02/29/00,Yahoo! Inc,984332
18,02/29/00,Yahoo! Inc,984332
19,03/03/00,Yahoo! Inc,984332
20,03/15/00,Yahoo! Inc,984332
21,03/22/00,Yahoo! Inc,984332
22,03/22/00,Yahoo! Inc,984332
23,03/23/00,Yahoo! Inc,984332
24,03/23/00,Yahoo! Inc,984332
25,03/24/00,Yahoo! Inc,984332
26,03/24/00,Yahoo! Inc,984332
27,03/24/00,Yahoo! Inc,984332
28,03/24/00,Yahoo! Inc,984332
29,03/28/00,Yahoo! Inc,984332
30,04/04/00,Yahoo! Inc,984332
31,04/13/00,Yahoo! Inc,984332
32,04/13/00,Yahoo! Inc,984332
33,05/18/00,Yahoo! Inc,984332
34,05/22/00,Yahoo! Inc,984332
35,06/14/00,Yahoo! Inc,984332
36,07/03/00,Yahoo! Inc,984332
37,08/01/00,Yahoo! Inc,984332
38,08/02/00,Yahoo! Inc,984332
39,08/22/00,Yahoo! Inc,984332
40,09/10/00,Yahoo! Inc,984332
41,09/26/00,Yahoo! Inc,984332
42,09/27/00,Yahoo! Inc,984332
43,09/27/00,Yahoo! Inc,984332
44,10/03/00,Yahoo! Inc,984332
45,10/17/00,Yahoo! Inc,984332
46,10/23/00,Yahoo! Inc,984332
47,10/24/00,Yahoo! Inc,984332
48,10/24/00,Yahoo! Inc,984332
49,10/24/00,Yahoo! Inc,984332
50,10/24/00,Yahoo! Inc,984332
51,10/24/00,Yahoo! Inc,984332
52,10/24/00,Yahoo! Inc,984332
53,11/22/00,Yahoo! Inc,984332
54,11/22/00,Yahoo! Inc,984332
55,11/22/00,Yahoo! Inc,984332
56,11/22/00,Yahoo! Inc,984332
57,12/07/00,Yahoo! Inc,984332
58,12/07/00,Yahoo! Inc,984332
59,12/07/00,Yahoo! Inc,984332
60,12/11/00,Yahoo! Inc,984332
61,12/11/00,Yahoo! Inc,984332
62,12/19/00,Yahoo! Inc,984332
63,01/19/01,Yahoo! Inc,984332
64,02/05/01,Yahoo! Inc,984332
65,02/25/01,Yahoo! Inc,984332
66,02/25/01,Yahoo! Inc,984332
67,02/25/01,Yahoo! Inc,984332
68,02/25/01,Yahoo! Inc,984332
69,02/25/01,Yahoo! Inc,984332
70,02/25/01,Yahoo! Inc,984332
71,02/25/01,Yahoo! Inc,984332
72,02/25/01,Yahoo! Inc,984332
73,02/25/01,Yahoo! Inc,984332
74,02/25/01,Yahoo! Inc,984332
75,02/27/01,Yahoo! Inc,984332
76,02/28/01,Yahoo! Inc,984332
77,02/28/01,Yahoo! Inc,984332
78,02/28/01,Yahoo! Inc,984332
79,03/20/01,Yahoo! Inc,984332
80,03/21/01,Yahoo! Inc,984332
81,03/21/01,Yahoo! Inc,984332
82,03/21/01,Yahoo! Inc,984332
83,03/23/01,Yahoo! Inc,984332
84,04/02/01,Yahoo! Inc,984332
85,04/02/01,Yahoo! Inc,984332
86,04/02/01,Yahoo! Inc,984332
87,04/05/01,Yahoo! Inc,984332
88,04/05/01,Yahoo! Inc,984332
89,04/05/01,Yahoo! Inc,984332
90,04/10/01,Yahoo! Inc,984332
91,04/10/01,Yahoo! Inc,984332
92,04/11/01,Yahoo! Inc,984332
93,04/11/01,Yahoo! Inc,984332
94,04/11/01,Yahoo! Inc,984332
95,04/14/01,Yahoo! Inc,984332
96,04/17/01,Yahoo! Inc,984332
97,04/17/01,Yahoo! Inc,984332
98,04/17/01,Yahoo! Inc,984332
99,04/18/01,Yahoo! Inc,984332
100,04/18/01,Yahoo! Inc,984332
101,04/19/01,Yahoo! Inc,984332
102,04/19/01,Yahoo! Inc,984332
103,04/19/01,Yahoo! Inc,984332
104,04/19/01,Yahoo! Inc,984332
105,04/19/01,Yahoo! Inc,984332
106,04/22/01,Yahoo! Inc,984332
107,04/23/01,Yahoo! Inc,984332
108,04/23/01,Yahoo! Inc,984332
109,04/24/01,Yahoo! Inc,984332
110,04/26/01,Yahoo! Inc,984332
111,04/26/01,Yahoo! Inc,984332
112,04/26/01,Yahoo! Inc,984332
113,04/26/01,Yahoo! Inc,984332
114,04/27/01,Yahoo! Inc,984332
115,05/01/01,Yahoo! Inc,984332
116,05/07/01,Yahoo! Inc,984332
117,05/07/01,Yahoo! Inc,984332
118,05/09/01,Yahoo! Inc,984332
119,05/15/01,Yahoo! Inc,984332
120,05/15/01,Yahoo! Inc,984332
121,05/15/01,Yahoo! Inc,984332
122,05/18/01,Yahoo! Inc,984332
123,05/21/01,Yahoo! Inc,984332
124,05/21/01,Yahoo! Inc,984332
125,05/21/01,Yahoo! Inc,984332
126,05/22/01,Yahoo! Inc,984332
127,05/23/01,Yahoo! Inc,984332
128,05/24/01,Yahoo! Inc,984332
129,05/27/01,Yahoo! Inc,984332
130,05/29/01,Yahoo! Inc,984332
131,06/04/01,Yahoo! Inc,984332
132,06/21/01,Yahoo! Inc,984332
133,06/21/01,Yahoo! Inc,984332
134,06/21/01,Yahoo! Inc,984332
135,06/21/01,Yahoo! Inc,984332
136,06/24/01,Yahoo! Inc,984332
137,07/01/01,Yahoo! Inc,984332
138,07/04/01,Yahoo! Inc,984332
139,07/10/01,Yahoo! Inc,984332
140,07/11/01,Yahoo! Inc,984332
141,07/11/01,Yahoo! Inc,984332
142,07/11/01,Yahoo! Inc,984332
143,07/11/01,Yahoo! Inc,984332
144,07/11/01,Yahoo! Inc,984332
145,07/11/01,Yahoo! Inc,984332
146,07/11/01,Yahoo! Inc,984332
147,07/12/01,Yahoo! Inc,984332
148,07/12/01,Yahoo! Inc,984332
149,07/17/01,Yahoo! Inc,984332
150,07/23/01,Yahoo! Inc,984332
151,07/23/01,Yahoo! Inc,984332
152,07/25/01,Yahoo! Inc,984332
153,07/26/01,Yahoo! Inc,984332
154,08/01/01,Yahoo! Inc,984332
155,08/02/01,Yahoo! Inc,984332
156,08/06/01,Yahoo! Inc,984332
157,08/08/01,Yahoo! Inc,984332
158,08/08/01,Yahoo! Inc,984332
159,08/14/01,Yahoo! Inc,984332
160,08/16/01,Yahoo! Inc,984332
161,08/16/01,Yahoo! Inc,984332
162,08/16/01,Yahoo! Inc,984332
163,08/16/01,Yahoo! Inc,984332
164,08/17/01,Yahoo! Inc,984332
165,08/23/01,Yahoo! Inc,984332
166,08/28/01,Yahoo! Inc,984332
167,08/28/01,Yahoo! Inc,984332
168,08/29/01,Yahoo! Inc,984332
169,09/11/01,Yahoo! Inc,984332
170,09/12/01,Yahoo! Inc,984332
171,09/19/01,Yahoo! Inc,984332
172,10/01/01,Yahoo! Inc,984332
173,10/02/01,Yahoo! Inc,984332
174,10/02/01,Yahoo! Inc,984332
175,10/03/01,Yahoo! Inc,984332
176,10/03/01,Yahoo! Inc,984332
177,10/03/01,Yahoo! Inc,984332
178,10/03/01,Yahoo! Inc,984332
179,10/10/01,Yahoo! Inc,984332
180,10/10/01,Yahoo! Inc,984332
181,10/16/01,Yahoo! Inc,984332
182,10/16/01,Yahoo! Inc,984332
183,10/16/01,Yahoo! Inc,984332
184,10/18/01,Yahoo! Inc,984332
185,10/18/01,Yahoo! Inc,984332
186,10/19/01,Yahoo! Inc,984332
187,10/22/01,Yahoo! Inc,984332
188,10/22/01,Yahoo! Inc,984332
189,10/23/01,Yahoo! Inc,984332
190,10/25/01,Yahoo! Inc,984332
191,11/01/01,Yahoo! Inc,984332
192,11/05/01,Yahoo! Inc,984332
193,11/05/01,Yahoo! Inc,984332
194,11/06/01,Yahoo! Inc,984332
195,11/10/01,Yahoo! Inc,984332
196,11/12/01,Yahoo! Inc,984332
197,11/14/01,Yahoo! Inc,984332
198,11/14/01,Yahoo! Inc,984332
199,11/15/01,Yahoo! Inc,984332
200,11/16/01,Yahoo! Inc,984332
201,11/21/01,Yahoo! Inc,984332
202,11/21/01,Yahoo! Inc,984332
203,11/23/01,Yahoo! Inc,984332
204,11/26/01,Yahoo! Inc,984332
205,11/27/01,Yahoo! Inc,984332
206,12/11/01,Yahoo! Inc,984332
207,12/17/01,Yahoo! Inc,984332
208,12/17/01,Yahoo! Inc,984332
209,01/03/02,Yahoo! Inc,984332
210,01/08/02,Yahoo! Inc,984332
211,01/11/02,Yahoo! Inc,984332
212,01/16/02,Yahoo! Inc,984332
213,01/16/02,Yahoo! Inc,984332
214,01/16/02,Yahoo! Inc,984332
215,01/16/02,Yahoo! Inc,984332
216,01/16/02,Yahoo! Inc,984332
217,01/16/02,Yahoo! Inc,984332
218,01/16/02,Yahoo! Inc,984332
219,01/16/02,Yahoo! Inc,984332
220,01/16/02,Yahoo! Inc,984332
221,01/16/02,Yahoo! Inc,984332
222,01/22/02,Yahoo! Inc,984332
223,01/22/02,Yahoo! Inc,984332
224,01/28/02,Yahoo! Inc,984332
225,01/28/02,Yahoo! Inc,984332
226,01/28/02,Yahoo! Inc,984332
227,01/30/02,Yahoo! Inc,984332
228,02/12/02,Yahoo! Inc,984332
229,02/19/02,Yahoo! Inc,984332
230,03/18/02,Yahoo! Inc,984332
231,03/18/02,Yahoo! Inc,984332
232,03/25/02,Yahoo! Inc,984332
233,04/02/02,Yahoo! Inc,984332
234,04/02/02,Yahoo! Inc,984332
235,04/12/02,Yahoo! Inc,984332
236,04/12/02,Yahoo! Inc,984332
237,04/17/02,Yahoo! Inc,984332
238,04/19/02,Yahoo! Inc,984332
239,04/25/02,Yahoo! Inc,984332
240,04/29/02,Yahoo! Inc,984332
241,04/30/02,Yahoo! Inc,984332
242,05/01/02,Yahoo! Inc,984332
243,05/09/02,Yahoo! Inc,984332
244,05/14/02,Yahoo! Inc,984332
245,05/16/02,Yahoo! Inc,984332
246,05/21/02,Yahoo! Inc,984332
247,05/23/02,Yahoo! Inc,984332
248,05/29/02,Yahoo! Inc,984332
249,05/30/02,Yahoo! Inc,984332
250,06/04/02,Yahoo! Inc,984332
251,06/04/02,Yahoo! Inc,984332
252,06/19/02,Yahoo! Inc,984332
253,06/21/02,Yahoo! Inc,984332
254,07/10/02,Yahoo! Inc,984332
255,07/11/02,Yahoo! Inc,984332
256,07/11/02,Yahoo! Inc,984332
257,07/11/02,Yahoo! Inc,984332
258,07/11/02,Yahoo! Inc,984332
259,07/11/02,Yahoo! Inc,984332
260,07/11/02,Yahoo! Inc,984332
261,07/11/02,Yahoo! Inc,984332
262,07/11/02,Yahoo! Inc,984332
263,07/11/02,Yahoo! Inc,984332
264,07/11/02,Yahoo! Inc,984332
265,07/16/02,Yahoo! Inc,984332
266,07/17/02,Yahoo! Inc,984332
267,07/18/02,Yahoo! Inc,984332
268,07/29/02,Yahoo! Inc,984332
269,07/31/02,Yahoo! Inc,984332
270,07/31/02,Yahoo! Inc,984332
271,07/31/02,Yahoo! Inc,984332
272,07/31/02,Yahoo! Inc,984332
273,08/01/02,Yahoo! Inc,984332
274,08/05/02,Yahoo! Inc,984332
275,08/13/02,Yahoo! Inc,984332
276,09/02/02,Yahoo! Inc,984332
277,09/03/02,Yahoo! Inc,984332
278,09/04/02,Yahoo! Inc,984332
279,09/06/02,Yahoo! Inc,984332
280,09/10/02,Yahoo! Inc,984332
281,09/17/02,Yahoo! Inc,984332
282,09/19/02,Yahoo! Inc,984332
283,09/19/02,Yahoo! Inc,984332
284,09/23/02,Yahoo! Inc,984332
285,09/26/02,Yahoo! Inc,984332
286,10/04/02,Yahoo! Inc,984332
287,10/09/02,Yahoo! Inc,984332
288,10/09/02,Yahoo! Inc,984332
289,10/10/02,Yahoo! Inc,984332
290,10/11/02,Yahoo! Inc,984332
291,10/14/02,Yahoo! Inc,984332
292,10/14/02,Yahoo! Inc,984332
293,10/14/02,Yahoo! Inc,984332
294,10/14/02,Yahoo! Inc,984332
295,10/14/02,Yahoo! Inc,984332
296,10/14/02,Yahoo! Inc,984332
297,10/14/02,Yahoo! Inc,984332
298,10/14/02,Yahoo! Inc,984332
299,10/14/02,Yahoo! Inc,984332
300,10/14/02,Yahoo! Inc,984332
301,10/14/02,Yahoo! Inc,984332
302,10/14/02,Yahoo! Inc,984332
303,10/14/02,Yahoo! Inc,984332
304,10/17/02,Yahoo! Inc,984332
305,11/06/02,Yahoo! Inc,984332
306,11/08/02,Yahoo! Inc,984332
307,11/12/02,Yahoo! Inc,984332
308,11/25/02,Yahoo! Inc,984332
309,11/26/02,Yahoo! Inc,984332
310,12/05/02,Yahoo! Inc,984332
311,12/06/02,Yahoo! Inc,984332
312,12/13/02,Yahoo! Inc,984332
313,01/01/03,Yahoo! Inc,984332
314,01/02/03,Yahoo! Inc,984332
315,01/02/03,Yahoo! Inc,984332
316,01/20/03,Yahoo! Inc,984332
317,01/20/03,Yahoo! Inc,984332
318,01/21/03,Yahoo! Inc,984332
319,01/21/03,Yahoo! Inc,984332
320,01/23/03,Yahoo! Inc,984332
321,01/23/03,Yahoo! Inc,984332
322,01/23/03,Yahoo! Inc,984332
323,01/27/03,Yahoo! Inc,984332
324,01/28/03,Yahoo! Inc,984332
325,01/31/03,Yahoo! Inc,984332
326,02/03/03,Yahoo! Inc,984332
327,02/06/03,Yahoo! Inc,984332
328,02/17/03,Yahoo! Inc,984332
329,02/21/03,Yahoo! Inc,984332
330,02/24/03,Yahoo! Inc,984332
331,02/24/03,Yahoo! Inc,984332
332,02/24/03,Yahoo! Inc,984332
333,02/26/03,Yahoo! Inc,984332
334,03/03/03,Yahoo! Inc,984332
335,03/03/03,Yahoo! Inc,984332
336,03/03/03,Yahoo! Inc,984332
337,03/03/03,Yahoo! Inc,984332
338,03/04/03,Yahoo! Inc,984332
339,03/04/03,Yahoo! Inc,984332
340,03/17/03,Yahoo! Inc,984332
341,03/19/03,Yahoo! Inc,984332
342,03/24/03,Yahoo! Inc,984332
343,03/27/03,Yahoo! Inc,984332
344,04/07/03,Yahoo! Inc,984332
345,04/10/03,Yahoo! Inc,984332
346,04/11/03,Yahoo! Inc,984332
347,04/11/03,Yahoo! Inc,984332
348,04/14/03,Yahoo! Inc,984332
349,04/22/03,Yahoo! Inc,984332
350,04/24/03,Yahoo! Inc,984332
351,04/29/03,Yahoo! Inc,984332
352,05/01/03,Yahoo! Inc,984332
353,05/01/03,Yahoo! Inc,984332
354,05/06/03,Yahoo! Inc,984332
355,05/06/03,Yahoo! Inc,984332
356,05/07/03,Yahoo! Inc,984332
357,05/07/03,Yahoo! Inc,984332
